"user","datetime","stage_duration","stage"
"ASFODQR","2024-08-04 23:36:00",960,"light"
"ASFODQR","2024-08-04 23:52:00",1080,"deep"
"ASFODQR","2024-08-05 00:10:00",30,"wake"
"ASFODQR","2024-08-05 00:10:30",1140,"light"
"ASFODQR","2024-08-05 00:29:30",840,"rem"
"ASFODQR","2024-08-05 00:43:30",30,"wake"
"ASFODQR","2024-08-05 00:44:00",360,"rem"
"ASFODQR","2024-08-05 00:50:00",120,"light"
"ASFODQR","2024-08-05 00:52:00",2970,"deep"
"ASFODQR","2024-08-05 01:41:30",30,"wake"
"ASFODQR","2024-08-05 01:45:30",120,"wake"
"ASFODQR","2024-08-05 01:47:30",90,"light"
"ASFODQR","2024-08-05 01:49:00",360,"rem"
"ASFODQR","2024-08-05 01:55:00",120,"light"
"ASFODQR","2024-08-05 01:57:00",60,"rem"
"ASFODQR","2024-08-05 01:58:00",30,"wake"
"ASFODQR","2024-08-05 02:27:00",120,"wake"
"ASFODQR","2024-08-05 02:29:00",30,"light"
"ASFODQR","2024-08-05 02:29:30",2340,"deep"
"ASFODQR","2024-08-05 03:08:30",1020,"wake"
"ASFODQR","2024-08-05 03:25:30",120,"light"
"ASFODQR","2024-08-05 03:27:30",90,"wake"
"ASFODQR","2024-08-05 03:29:00",480,"light"
"ASFODQR","2024-08-05 03:37:00",510,"wake"
"ASFODQR","2024-08-05 03:45:30",120,"light"
"ASFODQR","2024-08-05 03:47:30",450,"wake"
"ASFODQR","2024-08-05 03:55:00",390,"light"
"ASFODQR","2024-08-05 04:01:30",30,"wake"
"ASFODQR","2024-08-05 04:05:30",150,"wake"
"ASFODQR","2024-08-05 04:18:00",30,"wake"
"ASFODQR","2024-08-05 04:18:30",90,"light"
"ASFODQR","2024-08-05 04:20:00",480,"wake"
"ASFODQR","2024-08-05 04:28:00",1950,"light"
"ASFODQR","2024-08-05 05:00:30",30,"wake"
"ASFODQR","2024-08-05 05:01:00",690,"light"
"ASFODQR","2024-08-05 05:12:30",720,"rem"
"ASFODQR","2024-08-05 05:24:30",240,"light"
"ASFODQR","2024-08-05 05:28:30",30,"wake"
"ASFODQR","2024-08-05 05:34:00",150,"wake"
"ASFODQR","2024-08-05 05:36:30",210,"light"
"ASFODQR","2024-08-05 05:40:00",630,"wake"
"ASFODQR","2024-08-05 05:50:30",120,"light"
"ASFODQR","2024-08-05 05:52:30",30,"wake"
"ASFODQR","2024-08-05 05:58:00",30,"wake"
"ASFODQR","2024-08-05 05:58:30",330,"rem"
"ASFODQR","2024-08-05 06:04:00",90,"light"
"ASFODQR","2024-08-05 06:05:30",60,"wake"
"ASFODQR","2024-08-05 06:14:00",30,"wake"
"ASFODQR","2024-08-05 06:14:30",2430,"light"
"ASFODQR","2024-08-05 06:55:00",780,"wake"
"ASFODQR","2024-08-05 07:08:00",210,"light"
"ASFODQR","2024-08-05 12:40:00",180,"awake"
"ASFODQR","2024-08-05 12:43:00",60,"restless"
"ASFODQR","2024-08-05 12:44:00",4740,"asleep"
"ASFODQR","2024-08-05 14:03:00",120,"restless"
"ASFODQR","2024-08-05 14:05:00",120,"asleep"
"ASFODQR","2024-08-05 14:07:00",60,"restless"
"ASFODQR","2024-08-05 14:08:00",180,"asleep"
"ASFODQR","2024-08-05 14:11:00",60,"restless"
"ASFODQR","2024-08-05 14:12:00",1920,"asleep"
"ASFODQR","2024-08-06 00:07:30",180,"wake"
"ASFODQR","2024-08-06 00:30:00",30,"wake"
"ASFODQR","2024-08-06 00:30:30",660,"light"
"ASFODQR","2024-08-06 00:41:30",420,"deep"
"ASFODQR","2024-08-06 00:48:30",1530,"rem"
"ASFODQR","2024-08-06 01:14:00",360,"light"
"ASFODQR","2024-08-06 01:20:00",1410,"deep"
"ASFODQR","2024-08-06 01:43:30",30,"wake"
"ASFODQR","2024-08-06 01:51:00",30,"wake"
"ASFODQR","2024-08-06 01:54:30",180,"wake"
"ASFODQR","2024-08-06 02:00:00",120,"wake"
"ASFODQR","2024-08-06 02:02:00",270,"light"
"ASFODQR","2024-08-06 02:06:30",570,"deep"
"ASFODQR","2024-08-06 02:16:00",90,"light"
"ASFODQR","2024-08-06 02:17:30",390,"rem"
"ASFODQR","2024-08-06 02:24:00",300,"light"
"ASFODQR","2024-08-06 02:29:00",30,"wake"
"ASFODQR","2024-08-06 02:29:30",330,"light"
"ASFODQR","2024-08-06 02:35:00",270,"rem"
"ASFODQR","2024-08-06 02:39:30",630,"light"
"ASFODQR","2024-08-06 02:50:00",30,"wake"
"ASFODQR","2024-08-06 03:03:30",30,"wake"
"ASFODQR","2024-08-06 03:08:00",60,"wake"
"ASFODQR","2024-08-06 03:09:00",1560,"light"
"ASFODQR","2024-08-06 03:35:00",180,"rem"
"ASFODQR","2024-08-06 03:38:00",30,"wake"
"ASFODQR","2024-08-06 03:45:30",30,"wake"
"ASFODQR","2024-08-06 03:46:00",1140,"rem"
"ASFODQR","2024-08-06 04:05:00",90,"light"
"ASFODQR","2024-08-06 04:06:30",30,"wake"
"ASFODQR","2024-08-06 04:14:30",30,"wake"
"ASFODQR","2024-08-06 04:24:00",30,"wake"
"ASFODQR","2024-08-06 04:27:30",30,"wake"
"ASFODQR","2024-08-06 04:28:00",210,"light"
"ASFODQR","2024-08-06 04:31:30",330,"rem"
"ASFODQR","2024-08-06 04:37:00",120,"light"
"ASFODQR","2024-08-06 04:39:00",30,"wake"
"ASFODQR","2024-08-06 04:46:30",120,"wake"
"ASFODQR","2024-08-06 04:51:00",30,"wake"
"ASFODQR","2024-08-06 04:55:00",30,"wake"
"ASFODQR","2024-08-06 05:00:30",30,"wake"
"ASFODQR","2024-08-06 05:02:30",30,"wake"
"ASFODQR","2024-08-06 05:03:00",510,"light"
"ASFODQR","2024-08-06 05:11:30",600,"deep"
"ASFODQR","2024-08-06 05:21:30",30,"light"
"ASFODQR","2024-08-06 05:22:00",300,"wake"
"ASFODQR","2024-08-06 05:27:00",840,"light"
"ASFODQR","2024-08-06 05:41:00",60,"wake"
"ASFODQR","2024-08-06 05:43:30",90,"wake"
"ASFODQR","2024-08-06 05:48:00",30,"wake"
"ASFODQR","2024-08-06 05:59:30",150,"wake"
"ASFODQR","2024-08-06 06:07:30",90,"wake"
"ASFODQR","2024-08-06 06:11:30",30,"wake"
"ASFODQR","2024-08-06 06:12:00",420,"light"
"ASFODQR","2024-08-06 06:19:00",330,"deep"
"ASFODQR","2024-08-06 06:24:30",120,"wake"
"ASFODQR","2024-08-06 06:32:00",30,"wake"
"ASFODQR","2024-08-06 06:32:30",270,"light"
"ASFODQR","2024-08-06 06:37:00",210,"wake"
"ASFODQR","2024-08-06 06:40:30",240,"light"
"ASFODQR","2024-08-06 06:44:30",330,"wake"
"ASFODQR","2024-08-06 06:50:00",120,"light"
"ASFODQR","2024-08-06 06:52:00",90,"wake"
"ASFODQR","2024-08-06 06:53:30",390,"light"
"ASFODQR","2024-08-06 07:00:00",330,"rem"
"ASFODQR","2024-08-06 07:05:30",150,"wake"
"ASFODQR","2024-08-06 07:10:00",30,"wake"
"ASFODQR","2024-08-06 12:46:30",300,"asleep"
"ASFODQR","2024-08-06 12:51:30",60,"restless"
"ASFODQR","2024-08-06 12:52:30",1500,"asleep"
"ASFODQR","2024-08-06 13:17:30",180,"restless"
"ASFODQR","2024-08-06 13:20:30",2280,"asleep"
"ASFODQR","2024-08-07 01:16:00",30,"light"
"ASFODQR","2024-08-07 01:16:30",120,"wake"
"ASFODQR","2024-08-07 02:21:30",30,"wake"
"ASFODQR","2024-08-07 02:36:00",30,"wake"
"ASFODQR","2024-08-07 02:38:30",60,"wake"
"ASFODQR","2024-08-07 02:39:30",270,"light"
"ASFODQR","2024-08-07 02:44:00",1890,"deep"
"ASFODQR","2024-08-07 03:15:30",540,"wake"
"ASFODQR","2024-08-07 03:24:30",1680,"light"
"ASFODQR","2024-08-07 03:52:30",900,"deep"
"ASFODQR","2024-08-07 04:07:30",360,"light"
"ASFODQR","2024-08-07 04:13:30",150,"wake"
"ASFODQR","2024-08-07 04:16:00",360,"light"
"ASFODQR","2024-08-07 04:22:00",810,"rem"
"ASFODQR","2024-08-07 04:35:30",60,"light"
"ASFODQR","2024-08-07 04:36:30",30,"wake"
"ASFODQR","2024-08-07 04:37:00",300,"light"
"ASFODQR","2024-08-07 04:42:00",270,"rem"
"ASFODQR","2024-08-07 04:46:30",90,"light"
"ASFODQR","2024-08-07 04:48:00",150,"wake"
"ASFODQR","2024-08-07 05:22:30",90,"wake"
"ASFODQR","2024-08-07 05:27:30",30,"wake"
"ASFODQR","2024-08-07 05:28:00",330,"light"
"ASFODQR","2024-08-07 05:33:30",270,"wake"
"ASFODQR","2024-08-07 05:38:00",120,"light"
"ASFODQR","2024-08-07 05:40:00",30,"wake"
"ASFODQR","2024-08-07 05:40:30",330,"light"
"ASFODQR","2024-08-07 05:46:00",630,"rem"
"ASFODQR","2024-08-07 05:56:30",180,"wake"
"ASFODQR","2024-08-07 05:59:30",750,"light"
"ASFODQR","2024-08-07 06:12:00",360,"wake"
"ASFODQR","2024-08-07 06:18:00",390,"light"
"ASFODQR","2024-08-07 06:24:30",30,"wake"
"ASFODQR","2024-08-07 06:28:30",30,"wake"
"ASFODQR","2024-08-07 06:29:00",300,"light"
"ASFODQR","2024-08-07 06:34:00",510,"wake"
"ASFODQR","2024-08-07 06:42:30",60,"light"
"ASFODQR","2024-08-07 06:43:30",510,"deep"
"ASFODQR","2024-08-07 06:52:00",210,"light"
"ASFODQR","2024-08-07 06:55:30",690,"rem"
"ASFODQR","2024-08-07 07:07:00",90,"light"
"ASFODQR","2024-08-07 07:08:30",30,"wake"
"ASFODQR","2024-08-07 07:12:30",60,"wake"
"ASFODQR","2024-08-07 07:18:00",120,"wake"
"ASFODQR","2024-08-07 07:22:00",60,"wake"
"ASFODQR","2024-08-08 05:40:30",120,"asleep"
"ASFODQR","2024-08-08 05:42:30",60,"restless"
"ASFODQR","2024-08-08 05:43:30",4380,"asleep"
"ASFODQR","2024-08-10 02:41:00",60,"wake"
"ASFODQR","2024-08-10 02:42:00",210,"light"
"ASFODQR","2024-08-10 02:45:30",2970,"deep"
"ASFODQR","2024-08-10 03:35:00",270,"wake"
"ASFODQR","2024-08-10 03:39:30",360,"light"
"ASFODQR","2024-08-10 03:45:30",30,"wake"
"ASFODQR","2024-08-10 03:49:00",30,"wake"
"ASFODQR","2024-08-10 03:51:00",30,"wake"
"ASFODQR","2024-08-10 03:51:30",180,"light"
"ASFODQR","2024-08-10 03:54:30",420,"rem"
"ASFODQR","2024-08-10 04:01:30",210,"light"
"ASFODQR","2024-08-10 04:05:00",60,"wake"
"ASFODQR","2024-08-10 04:10:30",30,"wake"
"ASFODQR","2024-08-10 04:13:30",30,"wake"
"ASFODQR","2024-08-10 04:25:00",30,"wake"
"ASFODQR","2024-08-10 04:25:30",2490,"light"
"ASFODQR","2024-08-10 05:07:00",600,"wake"
"ASFODQR","2024-08-10 05:17:00",90,"rem"
"ASFODQR","2024-08-10 05:18:30",30,"wake"
"ASFODQR","2024-08-10 05:33:30",30,"wake"
"ASFODQR","2024-08-10 05:34:00",300,"light"
"ASFODQR","2024-08-10 05:39:00",360,"rem"
"ASFODQR","2024-08-10 05:45:00",30,"wake"
"ASFODQR","2024-08-10 05:48:30",30,"wake"
"ASFODQR","2024-08-10 05:55:30",60,"wake"
"ASFODQR","2024-08-10 06:06:00",30,"wake"
"ASFODQR","2024-08-10 06:06:30",360,"light"
"ASFODQR","2024-08-10 06:12:30",1740,"rem"
"ASFODQR","2024-08-11 02:49:00",120,"wake"
"ASFODQR","2024-08-11 02:51:00",270,"light"
"ASFODQR","2024-08-11 02:55:30",3750,"deep"
"ASFODQR","2024-08-11 03:58:00",30,"wake"
"ASFODQR","2024-08-11 04:08:30",30,"wake"
"ASFODQR","2024-08-11 04:09:00",690,"light"
"ASFODQR","2024-08-11 04:20:30",1200,"rem"
"ASFODQR","2024-08-11 04:40:30",30,"light"
"ASFODQR","2024-08-11 04:41:00",60,"wake"
"ASFODQR","2024-08-11 04:53:00",60,"wake"
"ASFODQR","2024-08-11 04:54:00",1680,"light"
"ASFODQR","2024-08-11 05:22:00",420,"deep"
"ASFODQR","2024-08-11 05:29:00",30,"wake"
"ASFODQR","2024-08-11 05:35:00",30,"wake"
"ASFODQR","2024-08-11 05:35:30",150,"light"
"ASFODQR","2024-08-11 05:38:00",1200,"wake"
"ASFODQR","2024-08-11 05:58:00",1740,"light"
"ASFODQR","2024-08-11 06:27:00",120,"wake"
"ASFODQR","2024-08-11 06:53:00",30,"wake"
"ASFODQR","2024-08-11 07:01:30",30,"wake"
"ASFODQR","2024-08-11 07:16:30",60,"wake"
"ASFODQR","2024-08-11 07:17:30",960,"light"
"ASFODQR","2024-08-11 07:33:30",1710,"rem"
"ASFODQR","2024-08-11 08:02:00",390,"light"
"ASFODQR","2024-08-11 08:08:30",30,"wake"
"ASFODQR","2024-08-11 08:41:00",30,"wake"
"ASFODQR","2024-08-11 08:41:30",600,"light"
"ASFODQR","2024-08-11 08:51:30",810,"rem"
"ASFODQR","2024-08-11 09:05:00",30,"wake"
"ASFODQR","2024-08-11 09:05:30",480,"light"
"ASFODQR","2024-08-11 09:13:30",690,"rem"
"ASFODQR","2024-08-11 09:25:00",60,"wake"
"ASFODQR","2024-08-11 09:26:00",270,"light"
"ASFODQR","2024-08-11 09:30:30",330,"rem"
"ASFODQR","2024-08-11 09:36:00",480,"light"
"ASFODQR","2024-08-12 05:05:00",300,"wake"
"ASFODQR","2024-08-12 05:10:00",1230,"light"
"ASFODQR","2024-08-12 05:30:30",1260,"deep"
"ASFODQR","2024-08-12 05:51:30",60,"wake"
"ASFODQR","2024-08-12 05:52:30",270,"rem"
"ASFODQR","2024-08-12 05:57:00",30,"light"
"ASFODQR","2024-08-12 05:57:30",480,"deep"
"ASFODQR","2024-08-12 06:05:30",270,"wake"
"ASFODQR","2024-08-12 06:10:00",240,"light"
"ASFODQR","2024-08-12 06:14:00",30,"wake"
"ASFODQR","2024-08-12 06:22:30",90,"wake"
"ASFODQR","2024-08-12 06:28:00",30,"wake"
"ASFODQR","2024-08-12 06:30:00",30,"wake"
"ASFODQR","2024-08-12 06:36:00",30,"wake"
"ASFODQR","2024-08-12 06:57:30",60,"wake"
"ASFODQR","2024-08-12 07:12:00",30,"wake"
"ASFODQR","2024-08-12 07:17:00",90,"wake"
"ASFODQR","2024-08-12 07:20:30",30,"wake"
"ASFODQR","2024-08-12 07:21:00",390,"light"
"ASFODQR","2024-08-12 07:27:30",210,"wake"
"ASFODQR","2024-08-12 07:31:00",1290,"light"
"ASFODQR","2024-08-12 07:52:30",90,"wake"
"ASFODQR","2024-08-12 08:31:30",30,"wake"
"ASFODQR","2024-08-12 08:32:00",540,"light"
"ASFODQR","2024-08-12 08:41:00",450,"rem"
"ASFODQR","2024-08-12 08:48:30",390,"light"
"ASFODQR","2024-08-13 00:08:30",60,"wake"
"ASFODQR","2024-08-13 00:17:00",30,"wake"
"ASFODQR","2024-08-13 00:22:00",60,"wake"
"ASFODQR","2024-08-13 00:29:00",30,"wake"
"ASFODQR","2024-08-13 00:29:30",330,"light"
"ASFODQR","2024-08-13 00:35:00",2310,"deep"
"ASFODQR","2024-08-13 01:13:30",2130,"wake"
"ASFODQR","2024-08-13 01:49:00",120,"light"
"ASFODQR","2024-08-13 01:51:00",30,"wake"
"ASFODQR","2024-08-13 01:59:00",30,"wake"
"ASFODQR","2024-08-13 02:01:00",60,"wake"
"ASFODQR","2024-08-13 02:04:00",30,"wake"
"ASFODQR","2024-08-13 02:04:30",450,"light"
"ASFODQR","2024-08-13 02:12:00",390,"deep"
"ASFODQR","2024-08-13 02:18:30",30,"light"
"ASFODQR","2024-08-13 02:19:00",30,"wake"
"ASFODQR","2024-08-13 02:21:00",180,"wake"
"ASFODQR","2024-08-13 02:31:30",30,"wake"
"ASFODQR","2024-08-13 02:41:30",60,"wake"
"ASFODQR","2024-08-13 02:42:30",450,"light"
"ASFODQR","2024-08-13 02:50:00",1140,"rem"
"ASFODQR","2024-08-13 03:09:00",810,"deep"
"ASFODQR","2024-08-13 03:22:30",60,"wake"
"ASFODQR","2024-08-13 03:26:00",150,"wake"
"ASFODQR","2024-08-13 04:34:00",60,"wake"
"ASFODQR","2024-08-13 04:51:00",30,"wake"
"ASFODQR","2024-08-13 05:20:00",30,"wake"
"ASFODQR","2024-08-13 05:29:30",60,"wake"
"ASFODQR","2024-08-13 05:37:30",30,"wake"
"ASFODQR","2024-08-13 05:41:00",60,"wake"
"ASFODQR","2024-08-13 05:46:00",30,"wake"
"ASFODQR","2024-08-13 06:18:30",30,"wake"
"ASFODQR","2024-08-13 06:22:30",30,"wake"
"ASFODQR","2024-08-13 06:32:30",30,"wake"
"ASFODQR","2024-08-13 06:38:00",30,"wake"
"ASFODQR","2024-08-13 06:43:00",30,"wake"
"ASFODQR","2024-08-13 06:47:00",30,"wake"
"ASFODQR","2024-08-13 06:49:00",30,"wake"
"ASFODQR","2024-08-13 06:49:30",240,"light"
"ASFODQR","2024-08-13 06:53:30",900,"rem"
"ASFODQR","2024-08-13 07:08:30",2610,"light"
"ASFODQR","2024-08-13 07:52:00",300,"rem"
"ASFODQR","2024-08-13 07:57:00",30,"wake"
"ASFODQR","2024-08-13 08:17:30",30,"wake"
"ASFODQR","2024-08-13 08:24:30",30,"wake"
"ASFODQR","2024-08-14 01:56:00",1830,"light"
"ASFODQR","2024-08-14 02:26:30",2700,"deep"
"ASFODQR","2024-08-14 03:11:30",930,"light"
"ASFODQR","2024-08-14 03:27:00",240,"wake"
"ASFODQR","2024-08-14 03:31:00",90,"light"
"ASFODQR","2024-08-14 03:32:30",270,"wake"
"ASFODQR","2024-08-14 03:37:00",120,"light"
"ASFODQR","2024-08-14 03:39:00",210,"wake"
"ASFODQR","2024-08-14 03:42:30",90,"light"
"ASFODQR","2024-08-14 03:44:00",210,"wake"
"ASFODQR","2024-08-14 03:47:30",150,"light"
"ASFODQR","2024-08-14 03:50:00",150,"wake"
"ASFODQR","2024-08-14 03:56:00",30,"wake"
"ASFODQR","2024-08-14 03:58:00",30,"wake"
"ASFODQR","2024-08-14 03:58:30",330,"rem"
"ASFODQR","2024-08-14 04:04:00",180,"light"
"ASFODQR","2024-08-14 04:07:00",60,"wake"
"ASFODQR","2024-08-14 04:13:30",90,"wake"
"ASFODQR","2024-08-14 04:18:00",60,"wake"
"ASFODQR","2024-08-14 04:22:00",60,"wake"
"ASFODQR","2024-08-14 04:34:00",60,"wake"
"ASFODQR","2024-08-14 04:38:00",60,"wake"
"ASFODQR","2024-08-14 04:41:00",30,"wake"
"ASFODQR","2024-08-14 04:43:00",60,"wake"
"ASFODQR","2024-08-14 04:47:00",60,"wake"
"ASFODQR","2024-08-14 05:08:00",30,"wake"
"ASFODQR","2024-08-14 05:15:00",30,"wake"
"ASFODQR","2024-08-14 05:18:30",30,"wake"
"ASFODQR","2024-08-14 05:19:00",30,"light"
"ASFODQR","2024-08-14 05:19:30",720,"rem"
"ASFODQR","2024-08-14 05:31:30",180,"light"
"ASFODQR","2024-08-14 05:34:30",120,"wake"
"ASFODQR","2024-08-14 05:39:00",60,"wake"
"ASFODQR","2024-08-14 05:42:30",60,"wake"
"ASFODQR","2024-08-14 05:45:00",180,"wake"
"ASFODQR","2024-08-14 05:49:30",60,"wake"
"ASFODQR","2024-08-14 05:53:30",90,"wake"
"ASFODQR","2024-08-14 06:00:00",60,"wake"
"ASFODQR","2024-08-14 06:01:00",270,"light"
"ASFODQR","2024-08-14 06:05:30",300,"rem"
"ASFODQR","2024-08-14 06:10:30",840,"light"
"ASFODQR","2024-08-14 06:24:30",120,"wake"
"ASFODQR","2024-08-14 06:28:30",120,"wake"
"ASFODQR","2024-08-14 06:42:30",30,"wake"
"ASFODQR","2024-08-14 06:43:00",210,"light"
"ASFODQR","2024-08-14 06:46:30",480,"rem"
"ASFODQR","2024-08-14 06:54:30",780,"light"
"ASFODQR","2024-08-14 07:07:30",390,"rem"
"ASFODQR","2024-08-14 07:14:00",2460,"deep"
"ASFODQR","2024-08-14 07:55:00",30,"wake"
"ASFODQR","2024-08-14 08:04:30",30,"wake"
"ASFODQR","2024-08-14 08:08:30",30,"wake"
"ASFODQR","2024-08-14 08:14:30",150,"wake"
"ASFODQR","2024-08-14 08:19:00",90,"wake"
"ASFODQR","2024-08-14 08:22:00",30,"wake"
"ASFODQR","2024-08-14 08:22:30",30,"light"
"ASFODQR","2024-08-14 08:23:00",360,"rem"
"ASFODQR","2024-08-15 01:26:30",270,"wake"
"ASFODQR","2024-08-15 01:31:00",210,"light"
"ASFODQR","2024-08-15 01:34:30",30,"wake"
"ASFODQR","2024-08-15 01:38:00",60,"wake"
"ASFODQR","2024-08-15 01:39:00",660,"light"
"ASFODQR","2024-08-15 01:50:00",1440,"deep"
"ASFODQR","2024-08-15 02:14:00",30,"wake"
"ASFODQR","2024-08-15 02:25:30",30,"wake"
"ASFODQR","2024-08-15 02:31:30",30,"wake"
"ASFODQR","2024-08-15 02:43:00",120,"wake"
"ASFODQR","2024-08-15 02:45:00",1230,"light"
"ASFODQR","2024-08-15 03:05:30",900,"deep"
"ASFODQR","2024-08-15 03:20:30",30,"wake"
"ASFODQR","2024-08-15 03:24:30",150,"wake"
"ASFODQR","2024-08-15 03:43:30",30,"wake"
"ASFODQR","2024-08-15 03:49:00",30,"wake"
"ASFODQR","2024-08-15 04:03:00",90,"wake"
"ASFODQR","2024-08-15 04:08:30",30,"wake"
"ASFODQR","2024-08-15 04:09:00",480,"light"
"ASFODQR","2024-08-15 04:17:00",300,"wake"
"ASFODQR","2024-08-15 04:22:00",300,"light"
"ASFODQR","2024-08-15 04:27:00",30,"wake"
"ASFODQR","2024-08-15 04:27:30",750,"light"
"ASFODQR","2024-08-15 04:40:00",810,"rem"
"ASFODQR","2024-08-15 04:53:30",120,"wake"
"ASFODQR","2024-08-15 05:05:00",30,"wake"
"ASFODQR","2024-08-15 05:07:30",30,"wake"
"ASFODQR","2024-08-15 05:11:00",30,"wake"
"ASFODQR","2024-08-15 05:20:30",30,"wake"
"ASFODQR","2024-08-15 05:24:30",30,"wake"
"ASFODQR","2024-08-15 05:31:30",30,"wake"
"ASFODQR","2024-08-15 05:32:00",1020,"rem"
"ASFODQR","2024-08-15 05:49:00",240,"light"
"ASFODQR","2024-08-15 05:53:00",30,"wake"
"ASFODQR","2024-08-15 13:56:00",780,"asleep"
"ASFODQR","2024-08-15 14:09:00",60,"restless"
"ASFODQR","2024-08-15 14:10:00",180,"asleep"
"ASFODQR","2024-08-15 14:13:00",60,"restless"
"ASFODQR","2024-08-15 14:14:00",1800,"asleep"
"ASFODQR","2024-08-15 14:44:00",60,"restless"
"ASFODQR","2024-08-15 14:45:00",180,"asleep"
"ASFODQR","2024-08-15 14:48:00",60,"restless"
"ASFODQR","2024-08-15 14:49:00",3120,"asleep"
"ASFODQR","2024-08-15 15:41:00",240,"restless"
"ASFODQR","2024-08-15 15:45:00",420,"awake"
"ASFODQR","2024-08-15 15:52:00",120,"restless"
"ASFODQR","2024-08-15 15:54:00",1260,"asleep"
"ASFODQR","2024-08-15 16:15:00",60,"restless"
"ASFODQR","2024-08-15 16:16:00",2160,"asleep"
"ASFODQR","2024-08-15 16:52:00",120,"restless"
"ASFODQR","2024-08-15 16:54:00",120,"asleep"
"ASFODQR","2024-08-15 16:56:00",120,"restless"
"ASFODQR","2024-08-15 16:58:00",1560,"asleep"
"ASFODQR","2024-08-15 21:08:30",510,"wake"
"ASFODQR","2024-08-15 21:17:00",780,"light"
"ASFODQR","2024-08-15 21:30:00",1350,"deep"
"ASFODQR","2024-08-15 21:52:30",60,"light"
"ASFODQR","2024-08-15 21:53:30",420,"wake"
"ASFODQR","2024-08-15 22:00:30",390,"light"
"ASFODQR","2024-08-15 22:07:00",1260,"deep"
"ASFODQR","2024-08-15 22:28:00",60,"light"
"ASFODQR","2024-08-15 22:29:00",1170,"rem"
"ASFODQR","2024-08-15 22:48:30",30,"wake"
"ASFODQR","2024-08-15 22:49:00",360,"rem"
"ASFODQR","2024-08-15 22:55:00",210,"wake"
"ASFODQR","2024-08-15 22:58:30",570,"light"
"ASFODQR","2024-08-15 23:08:00",30,"wake"
"ASFODQR","2024-08-15 23:13:30",30,"wake"
"ASFODQR","2024-08-15 23:30:00",90,"wake"
"ASFODQR","2024-08-15 23:34:30",30,"wake"
"ASFODQR","2024-08-16 00:02:30",30,"wake"
"ASFODQR","2024-08-16 00:03:00",330,"light"
"ASFODQR","2024-08-16 00:08:30",1950,"rem"
"ASFODQR","2024-08-16 00:41:00",840,"light"
"ASFODQR","2024-08-16 00:55:00",30,"wake"
"ASFODQR","2024-08-16 00:57:00",120,"wake"
"ASFODQR","2024-08-16 00:59:00",840,"light"
"ASFODQR","2024-08-16 01:13:00",960,"deep"
"ASFODQR","2024-08-16 01:29:00",570,"light"
"ASFODQR","2024-08-16 01:38:30",30,"wake"
"ASFODQR","2024-08-16 02:25:30",60,"wake"
"ASFODQR","2024-08-16 02:52:30",30,"wake"
"ASFODQR","2024-08-16 02:53:00",2280,"light"
"ASFODQR","2024-08-16 03:31:00",540,"rem"
"ASFODQR","2024-08-16 03:40:00",30,"wake"
"ASFODQR","2024-08-16 03:52:00",30,"wake"
"ASFODQR","2024-08-16 03:58:00",120,"wake"
"ASFODQR","2024-08-16 04:00:00",300,"light"
"ASFODQR","2024-08-16 04:05:00",30,"rem"
"ASFODQR","2024-08-16 04:05:30",30,"wake"
"ASFODQR","2024-08-16 04:06:00",780,"rem"
"ASFODQR","2024-08-16 04:19:00",240,"light"
"ASFODQR","2024-08-16 04:23:00",30,"wake"
"ASFODQR","2024-08-16 04:23:30",330,"light"
"ASFODQR","2024-08-16 04:29:00",450,"rem"
"ASFODQR","2024-08-16 04:36:30",30,"wake"
"ASFODQR","2024-08-16 04:37:00",480,"rem"
"ASFODQR","2024-08-16 04:45:00",180,"light"
"ASFODQR","2024-08-16 04:48:00",60,"wake"
"ASFODQR","2024-08-16 04:51:30",60,"wake"
"ASFODQR","2024-08-16 04:54:30",60,"wake"
"ASFODQR","2024-08-16 04:55:30",600,"light"
"ASFODQR","2024-08-16 05:05:30",360,"deep"
"ASFODQR","2024-08-16 05:11:30",30,"wake"
"ASFODQR","2024-08-16 05:20:00",150,"wake"
"ASFODQR","2024-08-16 05:22:30",150,"light"
"ASFODQR","2024-08-16 05:25:00",1380,"wake"
"ASFODQR","2024-08-16 05:48:00",180,"light"
"ASFODQR","2024-08-16 05:51:00",60,"wake"
"ASFODQR","2024-08-16 05:55:00",90,"wake"
"ASFODQR","2024-08-16 06:00:30",150,"wake"
"ASFODQR","2024-08-16 06:16:00",30,"wake"
"ASFODQR","2024-08-16 06:30:30",30,"wake"
"ASFODQR","2024-08-16 06:31:00",420,"light"
"ASFODQR","2024-08-16 06:38:00",450,"deep"
"ASFODQR","2024-08-16 06:45:30",30,"light"
"ASFODQR","2024-08-16 06:46:00",120,"wake"
"ASFODQR","2024-08-16 06:48:00",930,"light"
"ASFODQR","2024-08-16 07:03:30",300,"deep"
"ASFODQR","2024-08-16 07:08:30",240,"light"
"ASFODQR","2024-08-16 07:12:30",240,"wake"
"ASFODQR","2024-08-16 07:16:30",180,"light"
"ASFODQR","2024-08-16 07:19:30",360,"wake"
"ASFODQR","2024-08-16 07:25:30",630,"light"
"ASFODQR","2024-08-16 07:36:00",810,"rem"
"ASFODQR","2024-08-16 07:49:30",270,"light"
"ASFODQR","2024-08-16 07:54:00",30,"wake"
"ASFODQR","2024-08-16 07:58:00",30,"wake"
"ASFODQR","2024-08-16 08:04:30",30,"wake"
"ASFODQR","2024-08-16 08:05:00",420,"light"
